caseid,start,end,imp_misconduct,imp_private_gain,imp_monitor_opponents,imp_equal_rights,imp_journalists,imp_private_violence,imp_free_speech,imp_patriotism,imp_foreign_influence,imp_ban_ideology,imp_voting_rights,imp_votes_impact,imp_election_fraud,imp_expand_executive,imp_legislature_check,imp_judiciary_check,imp_judicial_ind,imp_participation,imp_funds_transparent,imp_contributions,imp_opinions,imp_districts,imp_common_und,imp_compromise,imp_candidates_disclose,imp_protest,imp_investigations,perf_misconduct,perf_private_gain,perf_monitor_opponents,perf_equal_rights,perf_journalists,perf_private_violence,perf_free_speech,perf_patriotism,perf_foreign_influence,perf_ban_ideology,perf_voting_rights,perf_votes_impact,perf_election_fraud,perf_expand_executive,perf_legislature_check,perf_judiciary_check,perf_judicial_ind,perf_participation,perf_funds_transparent,perf_contributions,perf_opinions,perf_districts,perf_common_und,perf_compromise,perf_candidates_disclose,perf_protest,perf_investigations,US_2017_SEPT,faculty_rank,field,wave,imp_science,imp_restraint,perf_science,perf_restraint,US_2017_FEB,US_2017_MAY,US_2015,US_2005,US_1995,US_1985,US_1975,US_1950,US_1900,US_1850,US_1800,democracy_importance,US_democracy_rating
W1BLW0004087,2017-02-17 12:33:05,2017-02-17 12:41:48,Important,Beneficial,Important,Important,Important,Important,Important,Beneficial,Important,Essential,Important,Important,Essential,Important,Essential,Important,Essential,,,,,,,,,,,Partly meets,Partly meets,Partly meets,Partly meets,Partly meets,Partly meets,Partly meets,Does not meet,Does not meet,Fully meets,Does not meet,Partly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Partly meets,Does not meet,70,,,,,,,,,,,,
W1BLW0007955,2017-02-17 12:41:33,2017-02-17 12:45:34,Important,Essential,Essential,Important,Essential,Important,Important,Important,Essential,Important,Beneficial,Not relevant,Essential,Essential,Essential,Essential,Important,,,,,,,,,,,Partly meets,Does not meet,Does not meet,Partly meets,Mostly meets,Partly meets,Mostly meets,Does not meet,Mostly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Does not meet,Does not meet,Does not meet,Mostly meets,,,,,,,,,,,,,,1,Not relevant,Important,Mostly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0006734,2017-02-17 12:32:06,2017-02-17 12:46:48,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,Essential,Important,Essential,Essential,Essential,,,,,,,,,,,Does not meet,Does not meet,,Does not meet,Partly meets,Does not meet,Mostly meets,Does not meet,Does not meet,Fully meets,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Mostly meets,Does not meet,,,,,,,,,,,,,,1,Essential,Important,Does not meet,Does not meet,30,,,,,,,,,,,,
W1BLW0001116,2017-02-17 12:40:29,2017-02-17 12:46:51,Essential,Important,Important,Essential,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Important,Essential,Important,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Does not meet,Does not meet,Partly meets,Partly meets,Partly meets,Does not meet,Does not meet,Partly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Partly meets,Partly meets,,,,,,,,,,,,,,1,Essential,Essential,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0008024,2017-02-17 12:41:30,2017-02-17 12:48:43,Beneficial,Beneficial,Essential,Essential,Important,Important,Essential,Beneficial,Important,Essential,Essential,Beneficial,Essential,,Essential,Important,Important,,,,,,,,,,,Partly meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Mostly meets,Partly meets,Fully meets,,Partly meets,Mostly meets,Fully meets,,,,,,,,,,,,,,1,Important,Important,Partly meets,Mostly meets,80,,,,,,,,,,,,
W1BLW0003621,2017-02-17 12:42:33,2017-02-17 12:48:48,Important,Beneficial,Important,Important,Essential,Important,Important,Beneficial,Important,Essential,Essential,Essential,Essential,Essential,Important,Important,Important,,,,,,,,,,,Mostly meets,Partly meets,Does not meet,Mostly meets,Fully meets,Does not meet,Partly meets,Does not meet,Mostly meets,Fully meets,Mostly meets,Fully meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Partly meets,Partly meets,90,,,,,,,,,,,,
W1BLW0008510,2017-02-17 12:49:14,2017-02-17 12:52:44,Important,Important,Essential,Essential,Essential,Essential,Essential,Important,Important,Essential,Essential,Beneficial,Important,Essential,Important,Important,Important,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Partly meets,Does not meet,Mostly meets,Fully meets,Fully meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Essential,Beneficial,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0001719,2017-02-17 12:49:49,2017-02-17 12:56:04,Important,Important,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Fully meets,Partly meets,Partly meets,Fully meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Essential,Important,Partly meets,Partly meets,80,,,,,,,,,,,,
W1BLW0009062,2017-02-17 12:50:14,2017-02-17 12:58:32,Essential,Important,Essential,Essential,Essential,Essential,Essential,Beneficial,Important,Important,Essential,Essential,Essential,Important,Important,Important,Essential,,,,,,,,,,,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Does not meet,,Fully meets,Does not meet,Does not meet,Fully meets,Partly meets,Mostly meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Important,Essential,Partly meets,Does not meet,80,,,,,,,,,,,,
W1BLW0002588,2017-02-17 12:56:11,2017-02-17 13:00:59,Essential,Important,Essential,Essential,Essential,Essential,Essential,Important,Important,Important,Essential,Important,Important,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Partly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Does not meet,Partly meets,Mostly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Partly meets,Partly meets,,,,,,,,,,,,,,1,Essential,Important,Partly meets,Does not meet,50,,,,,,,,,,,,
W1BLW0001518,2017-02-17 12:55:27,2017-02-17 13:01:07,Important,Beneficial,Essential,Essential,Essential,Beneficial,Important,Not relevant,Beneficial,Essential,Essential,Beneficial,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Does not meet,Partly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Does not meet,Does not meet,Fully meets,Mostly meets,Does not meet,Fully meets,Mostly meets,Fully meets,Fully meets,Partly meets,,,,,,,,,,,,,,1,Beneficial,Not relevant,Does not meet,Does not meet,80,,,,,,,,,,,,
W1BLW0007181,2017-02-17 12:56:42,2017-02-17 13:01:45,Important,Important,Essential,Important,Important,Essential,Essential,Important,Important,Essential,Essential,Important,Essential,Important,Important,Important,Important,,,,,,,,,,,Partly meets,Does not meet,Mostly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Fully meets,Partly meets,70,,,,,,,,,,,,
W1BLW0007953,2017-02-17 12:59:25,2017-02-17 13:04:19,Essential,Essential,Essential,Important,Important,Important,Essential,Not relevant,Essential,Essential,Essential,Essential,Essential,Important,Important,Essential,Essential,,,,,,,,,,,Mostly meets,Does not meet,Partly meets,Partly meets,Does not meet,Partly meets,Mostly meets,Does not meet,,Fully meets,Does not meet,Does not meet,Partly meets,Does not meet,Does not meet,Does not meet,Partly meets,,,,,,,,,,,,,,1,Important,Beneficial,Mostly meets,Partly meets,60,,,,,,,,,,,,
W1BLW0007631,2017-02-17 12:51:57,2017-02-17 13:05:59,Essential,Beneficial,Important,Essential,Important,Important,Important,Beneficial,Important,Important,Essential,Essential,Essential,Important,Important,Important,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Does not meet,Partly meets,Mostly meets,Mostly meets,Fully meets,,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Partly meets,Does not meet,70,,,,,,,,,,,,
W1BLW0008563,2017-02-17 13:05:32,2017-02-17 13:12:34,Essential,Beneficial,Important,Essential,Important,Important,Essential,Beneficial,Beneficial,Essential,Essential,Important,Essential,Important,Beneficial,Beneficial,Important,,,,,,,,,,,Partly meets,Does not meet,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Does not meet,Partly meets,Mostly meets,Fully meets,Partly meets,Fully meets,Partly meets,Partly meets,Partly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Mostly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0009191,2017-02-17 13:05:53,2017-02-17 13:14:13,Essential,Essential,Essential,Important,Essential,Important,Essential,Beneficial,Essential,Important,Important,Important,Essential,Beneficial,Beneficial,Important,Essential,,,,,,,,,,,Does not meet,Partly meets,Partly meets,Does not meet,Mostly meets,Mostly meets,Partly meets,Does not meet,Partly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Does not meet,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Partly meets,Partly meets,80,,,,,,,,,,,,
W1BLW0006165,2017-02-17 13:11:01,2017-02-17 13:16:44,Important,Important,Essential,Essential,Essential,Important,Essential,Beneficial,Important,Important,Essential,Important,Essential,Important,Beneficial,Important,Important,,,,,,,,,,,Partly meets,Does not meet,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Does not meet,Does not meet,Fully meets,Partly meets,Partly meets,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Partly meets,Partly meets,60,,,,,,,,,,,,
W1BLW0007556,2017-02-17 13:12:15,2017-02-17 13:19:55,Essential,Important,Essential,Essential,Essential,Essential,Essential,Beneficial,Important,Essential,Essential,Important,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Does not meet,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Mostly meets,Does not meet,Mostly meets,Partly meets,Does not meet,Does not meet,Mostly meets,Does not meet,Partly meets,Does not meet,Partly meets,,,,,,,,,,,,,,1,Beneficial,Important,Partly meets,Does not meet,30,,,,,,,,,,,,
W1BLW0008597,2017-02-17 13:14:24,2017-02-17 13:19:58,Important,Beneficial,Essential,Essential,Essential,Essential,Essential,Important,Important,Important,Important,Important,Essential,Essential,Essential,Essential,Beneficial,,,,,,,,,,,Partly meets,Mostly meets,Fully meets,Partly meets,Fully meets,Mostly meets,Fully meets,Does not meet,Partly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Fully meets,Partly meets,Fully meets,Partly meets,,,,,,,,,,,,,,1,Important,Beneficial,Mostly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0006699,2017-02-17 13:13:47,2017-02-17 13:23:16,Important,Important,Important,Important,Important,Not relevant,Important,Not relevant,Important,Essential,Important,Important,Essential,Beneficial,Beneficial,Important,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Mostly meets,Fully meets,Partly meets,Mostly meets,Does not meet,Partly meets,Fully meets,Partly meets,Does not meet,Fully meets,Does not meet,Fully meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Not relevant,Not relevant,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0000576,2017-02-17 13:21:38,2017-02-17 13:27:19,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Not relevant,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Does not meet,Mostly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,Does not meet,Partly meets,Mostly meets,Does not meet,Does not meet,Fully meets,Does not meet,Partly meets,Partly meets,Mostly meets,,,,,,,,,,,,,,1,Essential,Essential,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0007617,2017-02-17 13:24:09,2017-02-17 13:31:55,Important,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Beneficial,Important,Essential,,,,,,,,,,,Partly meets,Does not meet,Does not meet,Does not meet,Partly meets,Does not meet,Partly meets,Partly meets,Partly meets,Partly meets,Does not meet,Does not meet,Mostly meets,Mostly meets,Partly meets,Partly meets,Partly meets,,,,,,,,,,,,,,1,Beneficial,Important,Does not meet,Partly meets,70,,,,,,,,,,,,
W1BLW0004697,2017-02-17 13:28:31,2017-02-17 13:32:48,Essential,Essential,Essential,Essential,Essential,Important,Essential,Beneficial,Essential,Essential,Essential,Essential,Essential,Important,Important,Essential,Essential,,,,,,,,,,,Partly meets,Does not meet,Mostly meets,Does not meet,Partly meets,Partly meets,Mostly meets,Does not meet,Does not meet,Mostly meets,Does not meet,Does not meet,Does not meet,Partly meets,Does not meet,Partly meets,Partly meets,,,,,,,,,,,,,,1,Essential,Beneficial,Does not meet,Does not meet,40,,,,,,,,,,,,
W1BLW0007236,2017-02-17 13:25:51,2017-02-17 13:36:34,Important,Important,Important,Essential,Important,Essential,Important,Important,Important,Essential,Essential,Important,Important,Essential,Important,Important,Important,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Partly meets,Partly meets,Does not meet,Mostly meets,Mostly meets,Mostly meets,Does not meet,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0007206,2017-02-17 13:31:09,2017-02-17 13:37:19,Essential,Important,Essential,Essential,Essential,Essential,Beneficial,Beneficial,Important,Beneficial,Essential,Important,Essential,Essential,Beneficial,Essential,Essential,,,,,,,,,,,Does not meet,Does not meet,Mostly meets,Does not meet,Mostly meets,Mostly meets,Mostly meets,Does not meet,Does not meet,Partly meets,Does not meet,Does not meet,Partly meets,Mostly meets,Does not meet,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Partly meets,50,,,,,,,,,,,,
W1BLW0004378,2017-02-17 13:32:35,2017-02-17 13:37:57,Essential,Essential,Essential,Essential,Important,Important,Important,Important,Beneficial,Important,Essential,Important,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Partly meets,Does not meet,Mostly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Mostly meets,Does not meet,70,,,,,,,,,,,,
W1BLW0003114,2017-02-17 13:38:49,2017-02-17 13:45:25,Important,Important,Essential,Essential,Essential,Essential,Essential,Important,Important,Important,Essential,Important,Essential,Important,Important,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Does not meet,Mostly meets,Fully meets,Fully meets,Partly meets,,Fully meets,Does not meet,Does not meet,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Partly meets,60,,,,,,,,,,,,
W1BLW0005303,2017-02-17 13:31:24,2017-02-17 13:45:29,Essential,Important,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Important,Essential,,,,,,,,,,,Does not meet,Partly meets,Does not meet,Does not meet,Partly meets,Partly meets,Partly meets,Does not meet,Partly meets,Partly meets,Does not meet,Does not meet,Does not meet,Does not meet,Does not meet,Partly meets,Partly meets,,,,,,,,,,,,,,1,Essential,Important,Does not meet,Does not meet,20,,,,,,,,,,,,
W1BLW0008751,2017-02-17 13:37:22,2017-02-17 13:45:50,Essential,Essential,Essential,Essential,Essential,Important,Essential,Not relevant,Essential,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,,,,,,,,,,,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Does not meet,,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0006867,2017-02-17 13:43:49,2017-02-17 13:48:19,Essential,Important,Essential,Essential,Essential,Important,Essential,Important,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Does not meet,Mostly meets,Does not meet,Mostly meets,Mostly meets,Partly meets,Fully meets,Does not meet,Partly meets,Fully meets,Partly meets,Mostly meets,Fully meets,Partly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Partly meets,60,,,,,,,,,,,,
W1BLW0007674,2017-02-17 13:44:44,2017-02-17 13:49:24,Essential,Important,Important,Essential,Important,Essential,Important,Beneficial,Beneficial,Important,Important,Important,Important,Important,Important,Essential,Important,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,Fully meets,Does not meet,Partly meets,Fully meets,Mostly meets,Partly meets,Fully meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Partly meets,Does not meet,90,,,,,,,,,,,,
W1BLW0001588,2017-02-17 13:44:35,2017-02-17 13:49:32,Beneficial,Beneficial,Beneficial,Essential,Beneficial,Essential,Beneficial,Beneficial,Beneficial,Beneficial,Essential,Essential,Essential,Beneficial,Beneficial,Beneficial,Beneficial,,,,,,,,,,,Partly meets,Partly meets,Partly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Does not meet,Partly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Partly meets,Partly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Partly meets,Partly meets,60,,,,,,,,,,,,
W1BLW0009485,2017-02-17 13:42:51,2017-02-17 13:50:55,Important,Essential,Essential,Beneficial,Important,Essential,Essential,Beneficial,Important,Important,Important,Important,Essential,Important,Important,Important,Important,,,,,,,,,,,Partly meets,Partly meets,Partly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Does not meet,Fully meets,Does not meet,Does not meet,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Does not meet,60,,,,,,,,,,,,
W1BLW0000993,2017-02-17 13:43:50,2017-02-17 13:55:39,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Does not meet,Mostly meets,Partly meets,Partly meets,Partly meets,Mostly meets,Partly meets,Partly meets,Partly meets,Does not meet,Partly meets,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Essential,Essential,Partly meets,Does not meet,70,,,,,,,,,,,,
W1BLW0004293,2017-02-17 13:49:52,2017-02-17 13:58:03,Important,Important,Essential,Essential,Essential,Important,Essential,Important,Important,Essential,Essential,Essential,Essential,Important,Essential,Important,Essential,,,,,,,,,,,Partly meets,Partly meets,Does not meet,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Does not meet,Does not meet,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Partly meets,Does not meet,40,,,,,,,,,,,,
